x_EPSG:4326,y_EPSG:4326,id,geometry,x,y,source,target,link_id
54.886448,56.231022,281,POINT (54.886448 56.231022),368981.1295003032,6233801.399725052,5104,219,11005
54.886028,56.230942,282,POINT (54.886028 56.230942),368954.8251038573,6233793.296606249,5104,5103,11004
54.885616,56.230862,283,POINT (54.885616 56.230862),368929.01643702545,6233785.17843054,85,5103,186
54.885204,56.230782,284,POINT (54.885204 56.230782),368903.20766652934,6233777.060409503,85,5103,186
54.884789,56.230705,285,POINT (54.884789 56.230705),368877.22310253547,6233769.282069546,85,5103,186
54.884377,56.230629,286,POINT (54.884377 56.230629),368851.42779447604,6233761.609448982,85,5103,186
54.883965,56.230553,287,POINT (54.883965 56.230553),368825.6323880551,6233753.936982995,5103,85,11003
54.88356,56.230476,288,POINT (54.88356 56.230476),368800.26732489665,6233746.140070668,85,5103,186
54.883156,56.2304,289,POINT (54.883156 56.2304),368774.9675628231,6233738.452675814,85,5103,186
54.882759,56.230328,290,POINT (54.882759 56.230328),368750.11524442746,6233731.197185966,5103,85,11003
54.88237,56.230259,291,POINT (54.88237 56.230259),368725.76893975335,6233724.260415848,85,5103,186
54.881989,56.23019,292,POINT (54.881989 56.23019),368701.9183943344,6233717.308539597,85,5103,186
54.881626,56.230125,293,POINT (54.881626 56.230125),368679.19710197125,6233710.767580506,85,5103,186
54.881275,56.230061,294,POINT (54.881275 56.230061),368657.222925193,6233704.315140203,5103,85,11003
54.880939,56.23,295,POINT (54.880939 56.23),368636.1886565449,6233698.168032735,85,5103,186
54.880608,56.229939,296,POINT (54.880608 56.229939),368615.4642276432,6233692.011494395,5103,85,11003
54.880291,56.229877,297,POINT (54.880291 56.229877),368595.6040445104,6233685.717085115,85,5103,186
54.879993,56.22982,298,POINT (54.879993 56.22982),368576.93855920935,6233679.942890681,5103,85,11003
54.879711,56.229767,299,POINT (54.879711 56.229767),368559.2784161277,6233674.583345838,85,5103,186
54.879452,56.229717,300,POINT (54.879452 56.229717),368543.0540677742,6233669.513811411,5103,85,11003
54.8792,56.229671,301,POINT (54.8792 56.229671),368527.2772488181,6233664.876071464,85,5103,186
54.87896,56.229622,302,POINT (54.87896 56.229622),368512.23389184667,6233659.881673574,5103,85,11003
54.878723,56.229576,303,POINT (54.878723 56.229576),368497.3867203886,6233655.215419912,85,5103,186
54.878487,56.22953,304,POINT (54.878487 56.22953),368482.60149609426,6233650.547308782,5103,85,11003
54.878254,56.229488,305,POINT (54.878254 56.229488),368468.01588975,6233646.318611118,85,5103,186
54.878025,56.229446,306,POINT (54.878025 56.229446),368453.6781789952,6233642.0823266,85,5103,186
54.8778,56.229408,307,POINT (54.8778 56.229408),368439.6020750565,6233638.283541982,5103,85,11003
54.877567,56.229362,308,POINT (54.877567 56.229362),368425.0026668657,6233633.609900827,85,291,185
54.877338,56.229317,309,POINT (54.877338 56.229317),368410.6545804221,6233629.039942682,85,291,185
54.877094,56.229271,310,POINT (54.877094 56.229271),368395.37330514344,6233624.387408612,291,85,613
54.876842,56.229221,311,POINT (54.876842 56.229221),368379.5824226421,6233619.305120736,85,291,185
54.876575,56.229168,312,POINT (54.876575 56.229168),368362.85148174886,6233613.917729543,291,85,613
54.876305,56.229118,313,POINT (54.876305 56.229118),368345.9448401269,6233608.869952002,85,291,185
54.876022,56.229065,314,POINT (54.876022 56.229065),368328.2220966273,6233603.51326547,291,85,613
54.875732,56.229012,315,POINT (54.875732 56.229012),368310.06543029344,6233598.170029877,291,85,613
54.875443,56.228958,316,POINT (54.875443 56.228958),368291.96726661467,6233592.71368722,291,85,613
54.875149,56.228901,317,POINT (54.875149 56.228901),368273.5488462269,6233586.9331623,291,85,613
54.874851,56.228844,318,POINT (54.874851 56.228844),368254.8824431354,6233581.160363907,85,291,185
54.87455,56.228786,319,POINT (54.87455 56.228786),368236.02660603955,6233575.282110852,85,291,185
54.874245,56.228729,320,POINT (54.874245 56.228729),368216.92621666496,6233569.52286251,291,85,613
54.873932,56.228668,321,POINT (54.873932 56.228668),368197.3161752102,6233563.3339122925,85,291,185
54.873615,56.228607,322,POINT (54.873615 56.228607),368177.45814224717,6233557.152703595,85,291,185
54.873299,56.228542,323,POINT (54.873299 56.228542),368157.6482920438,6233550.524584426,85,291,185
54.872974,56.228481,324,POINT (54.872974 56.228481),368137.29427107004,6233544.358867713,291,85,613
54.872643,56.228416,325,POINT (54.872643 56.228416),368116.55454526196,6233537.759642233,85,291,185
54.872303,56.228352,326,POINT (54.872303 56.228352),368095.2603389019,6233531.289016958,291,85,613
54.87196,56.228287,327,POINT (54.87196 56.228287),368073.77667709335,6233524.712968529,85,291,185
54.871609,56.228218,328,POINT (54.871609 56.228218),368051.78332728514,6233517.707257783,85,291,185
54.87125,56.228149,329,POINT (54.87125 56.228149),368029.29403274425,6233510.71698092,291,85,613
54.870884,56.228085,330,POINT (54.870884 56.228085),368006.38796827407,6233504.296590702,291,85,613
54.870518,56.228016,331,POINT (54.870518 56.228016),367983.4646337173,6233497.319961964,85,291,185
54.870152,56.227943,332,POINT (54.870152 56.227943),367960.5274601579,6233489.898366953,85,291,185
54.869781,56.227875,333,POINT (54.869781 56.227875),367937.29748508753,6233483.042837039,291,85,613
54.869408,56.227802,334,POINT (54.869408 56.227802),367913.9262570689,6233475.634905937,291,85,613
54.869038,56.22773,335,POINT (54.869038 56.22773),367890.7443377606,6233468.33262207,291,85,613
54.868668,56.227661,336,POINT (54.868668 56.227661),367867.57266157516,6233461.364279067,85,291,185
54.868298,56.227592,337,POINT (54.868298 56.227592),367844.4009051889,6233454.396060762,85,291,185
54.867928,56.227524,338,POINT (54.867928 56.227524),367821.23251209,6233447.539239167,291,85,613
54.867561,56.227451,339,POINT (54.867561 56.227451),367798.23277348874,6233440.120426634,291,85,613
54.867195,56.227379,340,POINT (54.867195 56.227379),367775.29838002136,6233432.811090004,291,85,613
54.866825,56.22731,341,POINT (54.866825 56.22731),367752.126300007,6233425.8433682285,85,291,185
54.866451,56.227245,342,POINT (54.866451 56.227245),367728.7199833954,6233419.328537187,291,85,613
54.866077,56.227177,343,POINT (54.866077 56.227177),367705.3032511586,6233412.480017592,291,85,613
54.865704,56.227108,344,POINT (54.865704 56.227108),367681.94497718115,6233405.51843321,291,85,613
54.865334,56.227039,345,POINT (54.865334 56.227039),367658.7725781873,6233398.551213872,85,291,185
54.864964,56.226971,346,POINT (54.864964 56.226971),367635.60354725126,6233391.695391157,291,85,613
54.864586,56.226902,347,POINT (54.864586 56.226902),367611.9351046055,6233384.7437910605,6989,291,14905
54.864208,56.226841,348,POINT (54.864208 56.226841),367588.2941758365,6233378.682496249,291,6989,612
54.863827,56.22678,349,POINT (54.863827 56.22678),367564.4672179086,6233372.627097133,6989,291,14905
54.863441,56.226727,350,POINT (54.863441 56.226727),367540.3578641098,6233367.471616333,291,6989,612
54.863052,56.226677,351,POINT (54.863052 56.226677),367516.07284312893,6233362.65585426,291,6989,612
54.862663,56.226627,352,POINT (54.862663 56.226627),367491.78776173096,6233357.840229497,6989,291,14905
54.862274,56.226578,353,POINT (54.862274 56.226578),367467.5060725019,6233353.13601389,291,6989,612
54.861889,56.226524,354,POINT (54.861889 56.226524),367443.4550022572,6233347.867881743,291,6989,612
54.861507,56.226475,355,POINT (54.861507 56.226475),367419.60709473176,6233343.150471224,291,6989,612
54.861122,56.226421,356,POINT (54.861122 56.226421),367395.5558982782,6233337.882607196,6989,291,14905
54.860737,56.226372,357,POINT (54.860737 56.226372),367371.52191234776,6233333.171236738,291,6989,612
54.860352,56.226318,358,POINT (54.860352 56.226318),367347.4705894431,6233327.903641871,6989,291,14905
54.859966,56.226269,359,POINT (54.859966 56.226269),367323.3744968286,6233323.19446587,6989,291,14905
54.859577,56.226223,360,POINT (54.859577 56.226223),367299.1027567573,6233318.825017615,291,6989,612
54.859188,56.226173,361,POINT (54.859188 56.226173),367274.8171310682,6233314.010619601,291,6989,612
54.858799,56.22612,362,POINT (54.858799 56.22612),367250.52107042447,6233308.8625437,291,6989,612
54.858406,56.226067,363,POINT (54.858406 56.226067),367225.976998669,6233303.722312457,6989,291,14905
54.858013,56.226009,364,POINT (54.858013 56.226009),367201.4155648758,6233298.025862873,6989,291,14905
54.857616,56.225956,365,POINT (54.857616 56.225956),367176.6234127329,6233292.893622247,292,6989,615
54.85722,56.225903,366,POINT (54.85722 56.225903),367151.89318213076,6233287.7595967995,292,6989,615
54.856827,56.225853,367,POINT (54.856827 56.225853),367127.35923149926,6233282.953743989,6989,292,14904
54.856441,56.225803,368,POINT (54.856441 56.225803),367103.25912978116,6233278.134531131,6989,292,14904
54.856049,56.22575,369,POINT (54.856049 56.22575),367078.7766570384,6233272.993212217,292,6989,615
54.855663,56.225697,370,POINT (54.855663 56.225697),367054.6660433962,6233267.840457002,6989,292,14904
54.85527,56.225643,371,POINT (54.85527 56.225643),367030.1179906089,6233262.590073002,292,6989,615
54.854877,56.225594,372,POINT (54.854877 56.225594),367005.5871942332,6233257.89618733,292,6989,615
54.854481,56.22554,373,POINT (54.854481 56.22554),366980.85304989514,6233252.651874851,292,6989,615
54.854088,56.225491,374,POINT (54.854088 56.225491),366956.32213065727,6233247.958270548,292,6989,615
54.853687,56.225437,375,POINT (54.853687 56.225437),366931.2779182412,6233242.723897112,6989,292,14904
54.853279,56.22538,376,POINT (54.853279 56.22538),366905.78932292364,6233237.1693751,292,6989,615
54.852875,56.225323,377,POINT (54.852875 56.225323),366880.54860657547,6233231.607276982,292,6989,615
54.852467,56.225269,378,POINT (54.852467 56.225269),366855.0702718538,6233226.386870481,292,6989,615
54.852055,56.225216,379,POINT (54.852055 56.225216),366829.34738562076,6233221.2856168505,6989,292,14904
54.851635,56.225163,380,POINT (54.851635 56.225163),366803.128526841,6233216.199980746,6989,292,14904
54.851212,56.225105,381,POINT (54.851212 56.225105),366776.7062824801,6233210.563947122,6989,292,14904
54.850784,56.225052,382,POINT (54.850784 56.225052),366749.99137585703,6233205.494101973,6989,292,14904
54.850353,56.224995,383,POINT (54.850353 56.224995),366723.0765467552,6233199.985139374,292,6989,615
54.849922,56.224937,384,POINT (54.849922 56.224937),366696.1581688066,6233194.365073924,6989,292,14904
54.849491,56.22488,385,POINT (54.849491 56.22488),366669.2431862674,6233188.856448579,292,6989,615
54.84906,56.224819,386,POINT (54.84906 56.224819),366642.3142319063,6233182.902906078,6989,292,14904
54.848625,56.224762,387,POINT (54.848625 56.224762),366615.15113907994,6233177.402360658,6989,292,14904
54.84819,56.224701,388,POINT (54.84819 56.224701),366587.974068147,6233171.456901321,6989,292,14904
54.847755,56.224636,389,POINT (54.847755 56.224636),366560.7830107035,6233165.066528221,6989,292,14904
54.847347,56.224579,390,POINT (54.847347 56.224579),366535.2933804559,6233159.514203876,6989,292,14904
54.846966,56.224529,391,POINT (54.846966 56.224529),366511.5017228828,6233154.688626737,292,6989,615
54.8466,56.224483,392,POINT (54.8466 56.224483),366488.6537541753,6233150.279204382,6989,292,14904
54.846249,56.224438,393,POINT (54.846249 56.224438),366466.73904933006,6233145.952107717,292,6989,615
54.845901,56.224396,394,POINT (54.845901 56.224396),366445.02070002933,6233141.953122536,6989,292,14904
54.845566,56.224358,395,POINT (54.845566 56.224358),366424.12208436255,6233138.374132965,292,6989,615
54.845234,56.224316,396,POINT (54.845234 56.224316),366403.3954773306,6233134.344343646,6989,292,14904
54.844902,56.224274,397,POINT (54.844902 56.224274),366382.66882702557,6233130.314654345,6989,292,14904
54.84457,56.224228,398,POINT (54.84457 56.224228),366361.92820907634,6233125.839979826,292,6989,615
54.844238,56.224182,399,POINT (54.844238 56.224182),366341.18754357856,6233121.365405406,6989,292,14904
54.843899,56.224133,400,POINT (54.843899 56.224133),366320.0024565985,6233116.5706967125,6989,292,14904
54.843559,56.224087,401,POINT (54.843559 56.224087),366298.76577628014,6233112.111846499,6989,292,14904
54.843224,56.224041,402,POINT (54.843224 56.224041),366277.8389961758,6233107.643398526,6989,292,14904
54.842888,56.223995,403,POINT (54.842888 56.223995),366256.8501782669,6233103.176993307,292,6989,615
54.842552,56.223949,404,POINT (54.842552 56.223949),366235.8613122568,6233098.710690602,6989,292,14904
54.84222,56.223904,405,POINT (54.84222 56.223904),366215.12384294654,6233094.347995847,292,6989,615
54.841885,56.223854,406,POINT (54.841885 56.223854),366194.18292993965,6233089.434870282,292,6989,615
54.841534,56.223804,407,POINT (54.841534 56.223804),366172.2501225736,6233084.552919698,292,6989,615
54.841167,56.223751,408,POINT (54.841167 56.223751),366149.3149575179,6233079.368345704,6989,292,14904
54.840778,56.22369,409,POINT (54.840778 56.22369),366124.9880478657,6233073.336464857,6989,292,14904
54.84037,56.223637,410,POINT (54.84037 56.223637),366099.5111493777,6233068.231810213,6989,292,14904
54.839958,56.223576,411,POINT (54.839958 56.223576),366073.7583137376,6233062.244911263,6989,292,14904
54.839539,56.223518,412,POINT (54.839539 56.223518),366047.5819332985,6233056.605587126,292,6989,615
54.839104,56.223457,413,POINT (54.839104 56.223457),366020.40315715666,6233050.663717137,292,6989,615
54.838661,56.2234,414,POINT (54.838661 56.2234),365992.74233484024,6233045.18266084,6989,292,14904
54.838215,56.223343,415,POINT (54.838215 56.223343),365964.89546165196,6233039.707617861,6989,292,14904
54.837761,56.223282,416,POINT (54.837761 56.223282),365936.5386140646,6233033.803234794,6989,292,14904
54.837307,56.223225,417,POINT (54.837307 56.223225),365908.1956515014,6233028.344123228,292,6989,615
54.836857,56.223167,418,POINT (54.836857 56.223167),365880.09707949415,6233022.766142419,6989,292,14904
54.836407,56.22311,419,POINT (54.836407 56.22311),365852.0019206831,6233017.299616463,6989,292,14904
54.835957,56.223057,420,POINT (54.835957 56.223057),365823.92066212406,6233012.27835847,292,6989,615
54.83551,56.223003,421,POINT (54.83551 56.223003),365796.0218080793,6233007.140170549,292,6989,615
54.835072,56.222946,422,POINT (54.835072 56.222946),365768.67031281523,6233001.650819587,6989,292,14904
54.834637,56.222889,423,POINT (54.834637 56.222889),365741.5047145102,6232996.155797843,6989,292,14904
54.834206,56.222836,424,POINT (54.834206 56.222836),365714.60099664005,6232991.09823708,6989,292,14904
54.833782,56.222778,425,POINT (54.833782 56.222778),365688.1136572693,6232985.470846376,6989,292,14904
54.833363,56.222725,426,POINT (54.833363 56.222725),365661.9536958408,6232980.390226505,292,6989,615
54.832939,56.222672,427,POINT (54.832939 56.222672),365635.48370638845,6232975.319515124,292,6989,615
54.832512,56.222614,428,POINT (54.832512 56.222614),365608.81016899366,6232969.698462804,6989,292,14904
54.832088,56.222561,429,POINT (54.832088 56.222561),365582.34003651317,6232964.62807889,292,6989,615
54.831665,56.2225,430,POINT (54.831665 56.2225),365555.90381143894,6232958.665739743,292,6989,615
54.831242,56.222443,431,POINT (54.831242 56.222443),365529.4815161503,6232953.148646799,6989,292,14904
54.830818,56.222385,432,POINT (54.830818 56.222385),365502.9936503945,6232947.522397177,292,6989,615
54.830391,56.222332,433,POINT (54.830391 56.222332),365476.3372507144,6232942.458521642,292,6989,615
54.829964,56.222275,434,POINT (54.829964 56.222275),365449.6667624315,6232936.949728061,6989,292,14904
54.829533,56.222221,435,POINT (54.829533 56.222221),365422.75874438364,6232931.782724248,292,6989,615
54.829109,56.222164,436,POINT (54.829109 56.222164),365396.27408426243,6232926.268403353,292,6989,615
54.828682,56.222107,437,POINT (54.828682 56.222107),365369.6033709814,6232920.760106738,6989,292,14904
54.828251,56.222046,438,POINT (54.828251 56.222046),365342.6705815403,6232914.814708685,292,6989,615
54.82782,56.221989,439,POINT (54.82782 56.221989),365315.7517424603,6232909.314562597,292,6989,615
54.827385,56.221931,440,POINT (54.827385 56.221931),365288.58134654287,6232903.711133784,5514,292,11877
54.826946,56.22187,441,POINT (54.826946 56.22187),365261.1523717046,6232897.781885446,292,5514,614
54.826504,56.221813,442,POINT (54.826504 56.221813),365233.55137488106,6232892.303762168,292,5514,614
54.826057,56.221752,443,POINT (54.826057 56.221752),365205.62629025226,6232886.390513483,5514,292,11877
54.825611,56.221695,444,POINT (54.825611 56.221695),365177.7771605769,6232880.920572742,292,5514,614
54.825157,56.221634,445,POINT (54.825157 56.221634),365149.4179556145,6232875.021384578,5514,292,11877
